년,월,설화명곡,화원,대곡,진천,월배,상인,월촌,송현,서부정류장,대명,안지랑,현충로,영대병원,교대,명덕1,반월당1,중앙로,대구역,칠성시장,신천,동대구역,동구청,아양교,동촌,해안,방촌,용계,율하,신기,반야월,각산,안심,문양,다사,대실,강창,계명대,성서산업단지,이곡,용산,죽전,감삼,두류,내당,반고개,청라언덕2,반월당2,경대병원,대구은행,범어,수성구청,만촌,담티,연호,대공원,고산,신매,사월,정평,임당,영남대,칠곡경대병원,학정,팔거,동천,칠곡운암,구암,태전,매천,매천시장,팔달,공단,만평,팔달시장,원대,북구청,달성공원,서문시장,청라언덕3,남산,명덕3,건들바위,대봉교,수성시장,수성구민운동장,어린이세상,황금,수성못,지산,범물,용지
2017,11,147641,116442,232473,221397,140407,405454,164671,125141,317145,143223,145283,122717,200704,136359,126946,256856,566578,289737,164313,151817,532789,129370,181966,69961,96657,104765,69697,147331,136853,81277,133970,231901,90477,79933,212335,170056,281819,185014,151360,294698,181597,243620,263801,146569,135817,188300,773980,203388,203484,253726,154152,135157,112390,24782,26586,77216,213072,142047,142702,96331,362596,42557,11000,130091,62632,125568,88551,68502,69323,28653,35488,42084,66163,75191,54574,106982,47111,237787,52217,101524,96039,39768,94376,85989,62340,39166,92814,70449,76186,124163,71068
2017,12,146219,118611,225044,221878,137205,410953,162135,140713,317901,142314,145116,124473,187124,145508,122921,270794,651820,294300,157983,148455,582984,126362,174703,65578,93649,103378,71057,154732,133580,81519,132466,206692,82068,76654,210652,171658,253862,186555,142834,278829,179250,238063,261291,145940,131523,176067,839841,199518,189783,245412,139478,129918,105236,23463,21358,74675,204083,140024,134797,88823,282976,39640,10697,133904,61263,125433,80027,66215,68161,27889,35355,39835,66670,73388,54666,102453,47379,229983,48990,94603,90106,39852,95310,84789,61105,40546,93083,69726,73439,124481,68128
2018,01,134179,116183,215592,210353,130843,389360,148174,119888,298234,148877,137701,118229,171890,118552,113943,273915,618221,278992,152722,134988,538962,115161,158930,61496,83498,96458,64172,138944,121817,71560,126258,164358,77030,65072,196818,109738,184468,175638,128593,243678,166407,218762,237031,135922,120032,156321,812612,186346,173278,240714,137765,117522,84412,21118,14808,69916,187408,130751,125623,81575,199463,38047,9460,125317,57043,118907,66610,63218,62435,26493,32525,39052,62485,70924,51730,100096,44872,212315,45806,78722,79869,37502,89820,79666,56146,33787,91238,60143,67491,118213,64815
2018,02,125235,104088,197904,192181,119301,356060,135610,110769,284262,133158,124995,104550,152181,106628,101436,245434,599355,269051,143145,121577,535266,105890,146917,57211,74914,86838,57356,125967,114359,66122,113348,155670,69789,59742,179908,99790,172019,156000,117710,222081,148706,197494,218190,121841,106686,145449,757551,166850,155590,203782,121858,104747,79119,18797,13937,62103,168804,118843,113353,73752,181833,34545,8460,115672,52237,108506,58579,57802,58555,23614,29432,34361,60554,66435,46041,91056,42994,194871,42100,70030,71981,33889,79510,71771,50013,30388,82143,55845,61844,108110,58845
2018,03,157393,131547,237477,232302,149523,430634,177467,135864,332449,153073,154987,130338,221292,144443,134197,287584,629856,306034,167788,159983,565675,134605,191901,77302,93577,108889,73715,148999,139871,84536,137385,258450,95215,74106,223797,169980,302342,193552,153396,292306,191189,255555,282528,158591,142089,191248,858120,215158,202870,256470,158052,143607,124849,25856,38237,81421,214533,156656,143339,97877,395508,43241,11139,137287,68398,130788,94566,73335,73256,29001,36713,42716,68593,79453,58712,114870,58569,243966,54500,104015,100658,42746,98224,89432,62723,41808,100596,79386,77311,130840,75379
2018,04,148476,125372,225679,215350,142593,399682,168056,129494,320894,146531,150740,124447,210009,141834,127711,264961,563424,294667,161540,155412,540288,130684,182971,76124,90724,103464,71272,142892,134517,81948,129703,240882,90443,71079,210396,160265,279126,184689,143584,279267,179727,241889,271694,148364,136090,183438,771006,213088,199470,242852,148239,135547,116605,24459,46518,78475,204659,145880,135093,92937,365508,42275,11288,129538,64754,124397,89087,69272,69733,27964,34982,41365,66939,78231,56265,112641,56853,236927,52522,101625,97302,41462,95197,89240,60510,41634,95525,79899,76158,126708,72675
2018,05,155462,131884,239264,229715,150881,426825,171706,135042,336446,156054,155411,128595,217937,146338,134113,287143,656830,306156,166041,161424,584319,133676,185893,75856,94650,108236,72248,151330,139925,85981,137268,255714,90573,73468,221909,169399,294272,192312,153149,294313,186481,257993,291020,154024,139458,195075,878948,215475,202192,247973,154418,141918,120172,26439,73212,83801,216655,154547,141909,99120,393084,44540,11792,140459,69014,133350,92483,72640,73989,29143,37559,43858,70610,79572,58077,118164,59452,262003,55843,105788,100725,43061,99907,92988,61926,43669,99822,81419,79162,133590,75883
2018,06,144156,123328,219173,214808,139558,386012,159260,123868,308315,145666,145582,119788,193643,132602,123601,265557,559593,276878,157776,150480,524691,124954,170702,69459,88115,102587,66222,140498,131140,78819,126366,214528,93326,71300,208297,144949,240183,175975,137702,278742,170087,233264,246386,141662,128713,178754,764110,200527,186290,227540,147958,127907,103742,23361,62288,75008,197009,138692,137371,92485,298364,41169,11245,128560,62703,123706,78655,67000,68555,27783,33876,41405,65235,76310,55776,107838,54582,244359,51374,96999,94381,39394,93326,88591,58370,39063,94289,74110,74321,126034,71463
2018,07,148182,123387,217167,215014,139105,389106,157394,123553,301040,155706,141265,115836,174992,127078,121562,290777,615135,276795,154055,146479,545014,120194,166518,66308,84311,99666,66293,144628,130786,76743,129314,178184,97878,70807,203523,121193,189739,170374,134474,264303,162923,231359,260336,136751,122406,161745,837005,196271,176777,228525,147304,119967,92132,21502,41873,73551,190042,134301,131981,87630,213604,42811,10069,129987,60147,123611,68075,62647,67421,25511,33040,41067,64095,75608,55110,105170,52737,237567,50499,89653,90125,40467,93421,86701,56178,35706,93604,69059,72212,126620,73048
2018,08,144137,120485,211982,206638,132869,381590,152260,119933,299256,151390,135951,112629,175628,124817,119963,282033,602100,276365,150630,142561,561225,117764,161785,65435,81976,96864,63109,141443,128784,74105,126725,176043,100008,66253,196830,115403,177622,166006,127628,252978,158184,224708,237911,129378,118249,153468,800329,188612,169684,216875,137008,116849,91002,20641,40926,70070,183714,128955,124896,84481,202518,42714,9913,128034,57575,120294,67849,61322,66010,25168,32037,40069,62129,74227,52228,98807,51956,228728,47806,86529,88256,37855,88875,83380,54401,34350,91653,66568,69647,124352,71380
2018,09,139277,121098,211999,207117,133855,374093,152218,116814,307515,137325,135650,112649,182348,124596,118537,257088,562394,287943,163278,145227,551718,117709,163344,67114,84845,97797,63855,135448,127170,76606,121942,223845,89968,66391,198526,142906,242602,166363,131289,260908,162145,225433,238748,130996,121566,168921,763466,188140,174584,208096,137550,123422,102169,21371,55907,71415,187982,134033,126138,88200,317558,39753,9794,125282,59692,120048,77522,65239,66807,26581,34710,39152,65602,78860,51663,102218,55170,233153,48984,93569,89686,38504,89061,84175,55600,34800,91637,85158,70471,122609,70639
2018,10,151102,129623,232791,226158,148529,407122,169365,126639,323670,156972,151074,123611,206728,137421,133452,280618,576486,292177,165478,161299,554577,133144,185950,75931,93971,107942,72373,147121,140147,84923,136595,246183,94362,73810,218560,156287,266004,185432,146871,300150,181138,245349,265346,146438,133718,188951,796390,209059,194373,236954,150045,136445,112135,24866,31077,79841,203844,146687,136794,96585,346477,41817,11731,132166,64555,128443,84151,69576,72073,29277,38426,46139,65637,80966,55890,111699,57538,248950,54410,105484,98744,41327,95393,91528,61151,41848,98076,78868,78706,129730,74350
2018,11,151809,129143,235381,228429,147447,408966,167808,127810,319799,151179,152877,126956,206591,135787,130406,283496,584191,294115,166642,161896,571944,131869,183655,76320,93198,107867,71442,149025,141156,85960,139093,254484,85370,73216,216000,162310,282198,185792,147605,292394,182870,245373,260217,147607,135102,186170,811816,212446,195953,239912,148309,134616,110465,24808,20016,78445,203262,147172,137568,95755,351710,43735,11705,135491,64589,128771,86138,70490,72633,30812,38546,44315,67749,82016,55683,112808,55529,241852,55872,109098,98040,41690,93162,92404,62268,40161,99345,77101,77028,130386,73358
2018,12,150183,128899,226446,228977,144467,414986,163818,127982,319208,158495,151886,123196,192365,128849,124680,320057,658627,296532,159942,159576,600141,128316,176758,73722,89082,105743,71797,150327,133729,86220,137036,220218,81895,71076,214056,143749,243907,185610,141267,273058,183836,239834,258830,145300,131333,173861,863293,211097,190604,238932,141347,127975,101444,23332,19281,76716,200515,144746,138010,95485,289401,40514,11617,136509,63197,127233,77223,66511,71346,29901,38365,42082,68066,80500,54822,109575,53752,237308,51735,102853,92453,40128,93169,90030,61782,37894,99474,74513,76258,129035,71363
2019,01,145282,126880,219832,224426,142695,400718,155797,126454,312338,168462,147913,121870,180861,118633,118474,299347,628010,297158,163956,154619,562391,119892,169369,71084,88965,103673,67607,142455,131476,79801,133367,180075,82719,71646,211033,114490,190017,180970,135877,256962,175347,229808,244448,140611,127353,176100,858324,205494,178851,242876,145585,121592,84856,22459,16043,72986,195228,138679,137074,89138,202400,40889,10955,132195,61848,125943,66921,66366,68258,30360,37927,42097,65348,82283,54730,111196,52679,241874,49865,90336,84763,40483,93224,88479,60544,36921,98992,68112,73966,125976,72160
2019,02,131394,109278,196863,197785,124328,359470,135233,110494,286388,140095,131519,107808,158659,101940,102067,264869,594052,263723,138348,134737,559943,104615,152452,64436,78173,90775,57045,128445,116290,70456,117368,161497,74654,64090,184676,101763,169754,156666,120532,223500,152396,198516,219818,121520,109654,147798,786712,175542,156101,202957,127079,107480,76157,19563,14562,65057,171530,123544,120913,80798,180861,36682,9350,119507,54323,111464,59058,58165,60248,25327,33557,35537,60561,72531,46139,93870,48082,199156,44150,75743,72012,35116,79403,77740,51629,32166,87222,62029,64826,113222,65090
2019,03,154949,131427,229199,230398,149630,414926,166763,128777,324939,156759,157890,131790,220467,135914,129677,300037,611042,307354,164803,169215,580413,132824,193236,82894,94952,107584,71125,149247,139842,87323,138569,253407,99390,81166,219913,167535,287366,185040,148718,277456,182642,247196,282077,150891,140411,188801,861362,217341,197146,242565,157623,137647,118032,25954,42249,83649,209670,152419,147546,107629,384018,45053,12712,137226,67587,132704,93488,71433,72723,30795,38775,42892,69939,85538,56301,119310,59449,246378,53424,110392,98194,42195,95458,93175,61715,39351,103526,82766,78943,132334,77222
2019,04,151080,127964,225564,224414,147617,405608,167488,126846,318578,155808,157787,129287,220813,138270,131707,288299,546988,298646,162970,169186,544695,131836,187057,80364,94621,107612,69925,147219,140056,85876,137536,247437,94697,81681,216026,213601,275921,184248,148060,282332,180315,250828,285186,151462,140296,177786,784371,222010,202879,248307,155767,137037,117072,26769,47150,85614,209079,149018,145337,109722,374190,45492,12366,131731,67212,129288,90162,69316,70944,30027,38222,42281,67267,85131,56409,119086,59105,216273,54220,112882,99306,42239,93231,94457,62033,40382,102553,82216,80824,132712,78347
2019,05,157907,136106,239143,238080,156203,432878,173359,133133,338841,167633,162551,135054,228556,143278,139008,307223,640874,316100,168608,177894,600953,135873,193123,81233,100330,111997,71975,159869,147000,90295,148165,269006,96390,87573,233487,253547,289269,192736,154977,302005,189992,264698,292618,153998,143767,186908,896792,224806,208436,260312,162040,141644,120001,28365,63797,90805,219111,157086,153441,119017,385281,47344,13008,146322,70904,138831,92365,75181,76170,37559,39648,43382,70647,88093,57384,126711,60691,236337,55942,115994,104121,43543,98027,98676,64457,41475,106933,82498,83466,140546,80109
2019,06,147917,123483,216890,218271,142473,388375,158667,122147,306214,152632,149315,124361,196323,127285,124131,282346,562587,286325,156552,159905,549393,123682,174584,74862,91041,105382,66012,145501,133667,81135,134705,219096,96001,80281,212478,220822,235662,176918,137006,271202,173572,235815,252318,140918,131561,163919,786139,200765,184735,232210,147687,124965,101779,24540,48722,81013,195725,138002,138730,104650,284997,41916,11497,134873,63812,126146,76876,68004,68848,40898,36528,39489,64678,81226,51896,113439,55711,219556,50824,102040,92663,40247,92020,90955,59055,37376,97002,77144,75931,126809,74765
2019,07,153373,128797,225989,227696,147882,406728,162163,127611,316461,165227,152924,128873,191698,127813,127663,304954,617007,286201,159966,161196,570327,122408,174598,74413,89849,106822,69340,150302,139621,80055,141257,189878,94172,82490,221657,210192,194857,181039,140479,275830,178959,243397,274131,141944,131073,165202,858134,209186,186028,244437,155445,126223,93307,24282,37738,83574,199674,142363,141277,103982,212313,44849,11439,141687,66906,133323,70262,68439,71387,45328,38168,42820,66018,85873,54699,115094,57007,230233,53138,99650,94231,40845,98136,94276,61001,35910,103069,76944,79109,136242,77340
2019,08,149715,123562,214482,212345,139711,388404,151434,122437,305416,159903,144261,121983,186613,122227,122014,299531,603949,289058,156134,150574,592376,117187,166560,70465,85598,100469,65475,143707,131721,75474,132162,182924,97564,77147,205124,195185,178946,167062,130837,258553,168038,227645,244796,133631,119700,150869,827416,193125,173266,223691,146941,117773,89175,21760,48816,77565,186865,133688,133760,100224,199305,42528,10063,133595,62137,125146,64868,62463,66691,42848,34689,39274,62512,81157,49589,106075,53729,213978,48473,91147,88340,37853,89597,87914,56095,34568,95191,71156,74998,127217,75380
2019,09,142588,123061,210296,209397,138192,373349,152703,118789,297573,146395,140945,119967,197079,125855,120893,269069,530974,281360,157935,154574,551711,117772,163263,71136,85895,99188,64511,137814,131849,77094,127745,233304,89080,77817,203641,225385,247514,165845,132409,261171,166246,227281,230457,133563,124116,153545,740702,193889,180273,220911,145578,124134,100926,24099,36355,79365,191610,137289,134384,105769,325415,39416,10094,129011,61989,120955,80228,65485,67462,44022,34690,39203,62953,82656,48617,109959,53081,196991,50550,99245,89016,38255,84959,87335,57242,33798,92494,78516,73519,124754,72330
2019,10,156369,132496,232903,229851,154007,411217,164252,129734,323168,163264,155992,133646,217315,136927,133568,293033,573204,290142,168886,170590,576227,129160,188752,81918,97969,109595,71992,151668,143766,86397,143903,257105,96669,85381,228351,242106,259532,186916,146159,295705,185204,249450,269593,155373,139305,174968,800684,211570,198879,246691,158100,134929,111078,25623,21298,88042,207679,149695,148549,116058,339448,44748,11329,141766,69953,135719,86917,73522,74968,50902,38679,45914,66692,87348,55025,119667,59725,233063,56586,109667,99703,43392,94282,97169,63642,40296,102869,83614,80461,135149,78679
2019,11,158606,130230,237133,231951,154767,407776,162345,128682,316669,158433,156565,132675,213548,136752,133712,292252,571890,290427,181931,170504,593391,128598,185707,81117,97372,111257,70803,152989,142013,86886,142926,255770,91080,85819,225590,243053,264768,184566,143147,286208,182592,242874,259989,155549,137185,169174,803805,211533,197407,247043,154260,132398,109362,26001,21657,88364,214231,152567,148621,113515,344828,43907,11673,141676,69037,132978,87848,72060,74162,51978,39552,44188,67821,84665,53329,119061,56116,218821,55502,108394,98138,42492,92558,96952,62925,40845,101516,80600,76782,134609,79685
2019,12,157264,131817,234050,234186,157170,422863,167959,134360,318834,167415,160344,134078,203557,139503,136073,308654,646178,296079,168893,171609,620752,126775,182505,85464,100418,116164,74538,159355,140722,86700,147117,228547,94967,86903,228647,230829,240989,189344,145861,277060,191052,245742,261343,171398,137556,166434,863181,215006,203547,255860,155088,133146,106311,26442,20222,89008,220906,155198,150867,115043,287675,43867,12292,148618,70579,135291,81228,72557,74556,54725,39468,42811,67482,85945,51882,118980,54036,217482,53025,105707,95111,42600,92842,96538,65114,38885,105734,82165,77404,136660,78279
2020,01,142417,123755,211164,215113,140756,386037,147108,125356,298872,162196,144038,121117,179480,113266,111561,287878,590245,285875,160655,153777,582554,109404,160941,72314,85318,102088,62761,141850,127862,75032,131988,176307,79862,76483,203177,186864,177556,167534,131355,242909,168707,219955,230566,135112,125525,149781,811178,193489,170584,232008,147534,116535,83116,21281,17085,79269,187300,135579,134808,100502,192176,37784,9766,133540,62930,121962,65202,64008,66246,49049,35972,39989,64103,82126,46466,105985,47131,192372,46982,86998,78342,38663,84915,86537,58010,34824,93612,67765,69601,123123,71532
2020,02,97033,82390,142719,146294,95334,252053,99547,87534,191365,104577,95555,83224,121358,77854,75529,186022,358771,171021,101529,105091,332490,77983,109483,49523,59594,69361,43568,97493,90756,53278,89086,118842,56509,54202,140704,130552,122789,121427,90440,161888,117981,149268,155924,100736,86261,96222,497913,135231,118886,160001,97566,77801,56558,15209,12693,53789,124543,88963,91559,67219,127979,26713,6299,90798,43587,83306,44331,43690,45106,33279,26282,30885,41558,56541,33408,75954,33438,109279,34135,61492,53914,26794,57690,60792,39551,23247,65118,45489,48569,84954,49583
2020,03,52850,42121,72309,80120,48163,119560,52193,48691,94374,31898,52107,43331,61972,42272,37119,84244,128547,86311,62230,54688,125830,43793,58644,29625,31545,39062,23589,55055,49747,29442,44573,60185,37447,30655,74161,83830,71362,74160,52697,81232,67450,86738,88324,61930,51746,53882,205520,74677,63697,83504,45890,35900,25006,8114,7179,27714,60694,41596,47020,32818,66035,15841,4118,46550,24629,47610,25037,24840,26268,19834,16267,19922,22699,35833,20595,44668,21420,55604,20421,34758,28274,14586,33283,32748,20330,13785,34908,33177,25518,48476,28402
2020,04,73959,64063,107250,109731,70396,182459,75722,68052,142184,46878,74303,61206,85208,57070,57104,130249,212331,135416,88689,77970,208244,60457,83009,40393,44313,53056,34164,75419,69621,40629,64214,88130,51948,42399,103691,106921,95368,95244,71492,116888,91834,119214,122288,79979,67880,83829,345386,102347,89079,119254,71058,54756,38579,12016,10247,39972,92356,62219,69984,49238,96847,21914,5696,67566,34257,69603,35213,35365,37639,28655,21252,23424,30590,49162,27641,60365,27637,106950,27709,48568,41107,20599,46205,46001,29505,18973,49508,45142,36196,69138,38705
2020,05,98900,85248,143747,145192,93364,250181,104387,87588,199391,63946,100001,81620,119612,77796,79731,180995,302785,183993,115437,104911,320116,78016,112851,51547,58341,71030,45760,98383,92061,53830,88196,121573,69191,55488,140666,132331,129249,116813,94629,156385,117974,157160,157756,100370,87101,118646,489548,131597,117810,154242,98198,78285,56317,15686,13445,54239,124051,84395,94034,67455,133728,27310,8209,92491,45936,92216,48921,47340,49994,37358,26888,27441,39761,62295,34987,79959,36211,181991,34951,68011,58398,29359,62702,62366,41340,24778,66353,55797,50870,93057,49305
2020,06,107248,94491,156457,157711,102481,273024,116209,93974,207606,68735,108666,86575,131721,89958,90515,194132,316089,192497,120046,119561,339933,85576,123706,55544,63664,75490,50929,106414,99493,58828,98764,141311,71336,60776,154813,153272,147718,127891,102187,173743,126613,176330,171127,107256,97849,125873,508955,149425,133200,174586,107721,85089,70477,17595,15180,60185,137073,93786,100230,74831,148277,29593,9114,99757,49918,98810,54475,49080,54855,39121,28156,30605,41308,66011,37445,88307,36950,179664,38345,81278,71010,31675,68385,67206,44577,26605,70137,55285,54933,99281,52614
2020,07,115491,101386,170715,172494,111890,301733,125102,100823,221290,72542,116114,92551,137133,97675,96418,212732,365992,201686,129315,126850,389083,90210,132479,58210,68285,79390,54481,114424,106287,63764,107625,149600,73070,65968,167653,159257,151740,136786,110017,189753,137870,188936,183256,113882,101354,127482,577291,163254,143736,189691,118321,93694,75306,18692,17849,66365,149822,105425,107988,82301,155426,32744,8446,108837,54086,106203,57355,52774,59587,40231,30272,33704,43769,68282,39076,93625,39422,171364,41592,87072,76185,33783,72025,71269,48447,28262,74605,59492,58889,104902,55438
2020,08,107072,92220,156360,154521,102796,277128,112632,93479,208604,66612,104508,82945,120683,87358,86756,203374,363519,195437,117098,112683,383019,80739,120221,51876,62270,72955,49944,106930,96948,57420,98210,131959,73114,57642,151539,142186,133009,120118,97457,170360,123484,168097,163300,102980,89446,109610,547227,142949,128242,168742,107799,85271,65034,16546,17897,57935,132756,94026,98293,75693,144537,29878,8470,100792,47957,95841,51615,48002,53327,36219,26663,30652,39665,63993,35717,84226,36133,151798,36398,75073,65042,29966,65602,63935,42588,26220,67791,53767,53857,96459,53588
2020,09,102087,93131,152171,153304,100679,263074,112440,91585,207027,66847,105250,83525,124371,85109,86021,179049,301506,192299,128013,109839,316612,81031,115399,52028,62507,71187,48411,101774,98034,56960,94988,140164,69577,59834,152806,147693,146317,122027,98182,167471,121961,171263,160360,104682,92109,121498,482893,141909,132598,168275,109745,86742,71284,16825,15195,58575,133718,93787,98478,75236,173484,28491,7909,98460,49259,95869,56661,49989,54769,39298,26927,33139,40251,68854,35416,85415,37627,156900,37723,77209,66405,29350,66188,65722,42752,26325,68585,54025,53050,95392,51372
2020,10,116863,102968,173400,168890,111742,298148,123626,99317,230914,72263,118392,92842,143246,96477,93816,197151,363045,206491,123653,124544,393693,89666,138221,60194,70285,80324,55736,114333,107086,64576,107532,169870,79473,66220,171881,163366,174466,136061,108203,187353,135927,185919,185720,113259,100599,130110,561143,156081,143842,181338,118615,95326,80858,18818,20438,66053,148894,105063,110064,88321,187569,31621,9533,109100,56323,106709,68429,56422,59496,41545,30126,36826,45015,68892,38954,94240,40648,170478,41294,87255,72596,33018,72028,70271,46817,28822,76143,64821,58717,104059,56202
2020,11,118981,103680,174918,174867,116263,304441,126944,101309,233476,74550,121796,95509,154085,101207,97211,206151,369851,211524,130505,132279,406418,92426,140022,60764,71747,81973,56159,116796,110938,67859,110653,174355,72558,67907,172228,165169,179307,139060,112441,194268,140022,191138,181659,116011,102603,132358,576469,164726,149181,193597,123719,99044,84014,18634,18733,68757,151898,109042,111651,89610,192153,31587,9170,108187,56168,107861,71053,57473,59931,42879,30964,35386,45785,69563,39548,97425,42026,168842,43528,89842,74772,34151,72759,74219,47389,29641,76748,61068,59123,104481,58764
2020,12,102461,89871,150999,153142,102940,264148,111798,93194,201978,68530,108035,86164,131872,85431,81777,182346,306295,179539,114459,117457,315127,81806,118565,53158,62303,73088,49060,105089,99742,59474,95703,133803,56000,56211,143499,150849,154189,124483,98063,164301,125688,168025,157692,106397,91836,113901,483747,148293,133731,176447,107900,84555,69089,16055,15030,58929,132836,95403,99665,75881,142597,27628,7929,96518,49271,94697,58787,49394,52867,38849,28532,32945,41395,63449,35709,87319,37142,147879,38094,77964,63360,30682,64800,65677,41703,25362,70004,54532,51695,95108,52929
2021,01,92740,82870,138614,142135,96621,245368,98012,85902,189854,64054,98116,78070,108890,78148,73781,182981,306550,177656,108519,104329,308685,72134,104219,47397,54248,65802,42731,96138,86136,51274,84793,114279,54939,52754,135475,132280,124159,116392,90034,150801,117441,152261,147048,96166,84042,108056,490486,138358,122583,168086,107644,79262,56118,14214,13045,53338,123302,88911,95660,67963,125608,25931,7267,92714,45571,88392,49368,45434,47605,37314,26593,30850,38279,59556,32584,80364,31639,138449,34615,64532,55750,27210,59970,58569,37818,23226,63311,47550,46060,86233,47219
2021,02,95132,84441,141248,143446,96101,251484,98837,84915,196410,64206,97649,79123,107028,76807,71469,181919,335073,176483,107876,103388,349617,69961,108290,48917,54815,67140,43413,95765,87656,51624,85189,115702,58403,53020,139507,128508,124319,115633,90909,150013,115973,152957,149429,95324,82384,104391,513690,135316,121268,162562,105071,78396,58287,14593,12738,55208,125163,88520,95442,68615,126393,26056,7024,89643,44055,85688,46642,44413,47487,35505,25396,28713,38801,59626,31619,78840,33813,128235,34079,62814,54314,27638,60124,59076,37714,22992,64044,51993,48154,85862,48272
